split,class,source,path
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb129rec1_jpg.rf.5c7e5210b0c0e804a31fa2014d42923b_12.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb27rec1_jpg.rf.7a7ba4f0a95e23f146c0dcaccc80124a_13.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_18f_cc_12_png.rf.f81807dcd630f46a9f881407dde74d01_14.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb108rec1_jpg.rf.9d10bd36a9015186705bbae794b5a787_15.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb157rec1_jpg.rf.154c5fab583cf2327bb6ab4383951c07_16.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_SystemAce_Bottom_jpg.rf.76d73525b2ebd9fdc8d74b5ebd2e830f_17.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb150rec1_jpg.rf.9d28f893836af1c332b1e3b41d3fb393_18.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb83rec1_jpg.rf.9f127896e33b3312ba597182ed238f51_19.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb150rec1_jpg.rf.5b9a0fb07b59779eaa462f1903a5d09e_20.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_XCM-307A_Top_jpg.rf.a3c8226196731fe586f49275d27f6e0f_21.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb66rec1_jpg.rf.6729c3686ce273375c22ae24b1d86b72_22.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_DuetWIFI_Top_jpg.rf.9448839dd19f48119e3a04f45efe4263_23.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_RPI3B_Bottom_jpg.rf.c4fed8e60d48c3ef1cb9de3b1918c8cc_24.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_47b_cc_25_png.rf.6a258b386f9736c7f406796bf33c0b47_25.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ThingMagicM6e_jpg.rf.c32c172e2798ac676e650ce98f3005bc_26.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_DuetWIFI_Top_jpg.rf.e309672d6f6fe67819fb596817b7aa03_27.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb109rec1_jpg.rf.bceaaf79c863136a7d8b0ff8a9050566_28.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb69rec1_jpg.rf.de651d801acac5fc075ef44d19b936b0_29.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb137rec1_jpg.rf.d57dc49176c880a38678829c0f5ed862_30.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb34rec1_jpg.rf.4627d9f50e7d079c23563b438f211a66_31.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb38rec1_jpg.rf.af2ac2ebfbcd7559521428ce88fff27a_32.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb53rec1_jpg.rf.e3947d3e8ec20194bcf277dd3be72e10_33.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Bottom_png_jpg.rf.ad15cb814e97c140a239aa4adb6b5336_34.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb76rec1_jpg.rf.bdb57a400295961a88799fea374b4968_35.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb53rec1_jpg.rf.996f55783507e03fb59f4d678dbc90bf_36.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb108rec1_jpg.rf.d902218ed77b98c85146add6565230c3_37.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_OlimexRed_png_jpg.rf.003f80b1baec00123fcd71ea3da2e598_38.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_EDA-008_Top_jpg.rf.2e6dcee0a1e7bad619e1d97e4f06aaba_39.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb33rec1_jpg.rf.a53187fd569f5609d523a08b466e70f8_40.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb115rec1_jpg.rf.026b8fa190364c471ae79d5319e89468_41.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_SystemAce_Top_jpg.rf.930804dd8092dc46a0c29d906bccc644_42.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb73rec1_jpg.rf.bd664ae3fdce7b8f75968a6a10f32c29_43.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb51rec1_jpg.rf.6005427b3f3622fd5faae0636e87f98d_44.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_HackRF_JPG.rf.1d003720bd596b4d58fd21bfd880b87b_45.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ACM-109_Bottom_jpg.rf.1a103fe17eadf479f7594df1237b4961_46.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb21rec1_jpg.rf.1b25889409df4ea79aa27c456423bab5_47.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Spartan6_Top_jpg.rf.318b4dd9fea9eb2b738c2b3737cd9f60_48.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb133rec1_jpg.rf.25ada0de118e97533338b7849365f2cb_49.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ACM-109_Bottom_jpg.rf.66eec7edec2aeea3c2f4e7d49bb01efc_50.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb130rec1_jpg.rf.0222ef9198cff863fc0974da546468b1_51.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb113rec1_jpg.rf.6662398b55c1da8c76f5fb4c9b5470b0_52.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb134rec1_jpg.rf.ab4a1106a47d0c423b29eef8b7cd70ff_53.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_RPI3B_Bottom_jpg.rf.bd1e39a06e0f6ccbe56d96d3fa2d1d5c_54.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ACM-109_Bottom_jpg.rf.4c620791aaa4dc03fa95629e26776c6e_55.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_SystemAce_Bottom_jpg.rf.7bc9b4b5679d0d278567ced37ce7c13c_56.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Bottom_png_jpg.rf.3ef18f9907f45c950fe5cfc88110866a_57.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb7rec1_jpg.rf.c3a15479093754f1da694f57ebc51710_58.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb100rec1_jpg.rf.b502c47d631f893bbba5e6630c53c423_59.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_XLVDSproSupply_Bottom2_jpg.rf.fe463fe4a970b6b2911bf962f9ac724a_60.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ML450_Top1_jpg.rf.b972bf189b2c9c3dfee7ae3acb8dc9d5_61.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_97f_cc_33_png.rf.3a9ee1d1938240e2838539108c4f066b_62.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb124rec1_jpg.rf.273150c987c95f64fd0091030c8b2aa3_63.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Spartan6Redux_Top_jpg.rf.bd8f7114267818f247c659c6b45460c7_64.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb134rec1_jpg.rf.f04ca37d9185dba0b00c26f9d12b77f9_65.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb139rec1_jpg.rf.4f598346233c62484b8ca44dee322d19_66.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Spartan6_Top_jpg.rf.3f6bd68fd139e74f80df80b566223255_67.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb14rec1_jpg.rf.3194f0867e87df86ded166a65d28c03a_68.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb3rec1_jpg.rf.c2e29bccd2bee5f4d3eaa0f4078f2ad7_69.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb112rec1_jpg.rf.90bb4e3498af679da25c0fa01fde95c2_70.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_HackRF_JPG_jpg.rf.6978d4b4a381eb63a0a1f2d7ebb871ba_71.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb103rec1_jpg.rf.be90490242b3b6fe4bc4408dcc709d89_72.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ML450_Top1_jpg.rf.ee9bbdfb1c7b03cc4a458fa3f332a27e_73.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Bottom_jpg.rf.88c033a1eb73770a14faaeee79f6dc5b_74.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Virtex5_jpg.rf.de4af79ebbd2aead0f64f1a6490ceee3_75.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb16rec1_jpg.rf.994e76e50ebe242ab86f8584a3e0a3b4_76.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb137rec1_jpg.rf.157eb7c733d1f8f91f427ad1949956dc_77.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Top_jpg.rf.cb5705958b83fc37a35415bfa91f719f_78.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_XLVDSproSupply_Bottom2_jpg.rf.a0ebcb5f4ec94ae97649dd62f623137f_79.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb63rec1_jpg.rf.cb7cea3e7a1876be162eae01b33b5f60_80.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_6b_cc_10_png.rf.38fca72137acdec7e40cd7595bf04d5f_81.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb5rec1_jpg.rf.c151f72d8c315b03cd70fd26304356eb_82.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_EDA-008_Bottom_jpg.rf.e2aeb9f6b95d8d4355c2c015bd88b0aa_83.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb153rec1_jpg.rf.ae8ecc7e86ac6ee62dbc2ca90e460186_84.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb126rec1_jpg.rf.f62a708292bf89368a768195bd426d45_85.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_9f_cc_2_png.rf.1aa76cb3135936900ab2c9ffe140537b_86.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb105rec1_jpg.rf.5e4bf62ff7c2e13a99ffa5e7d2894fac_87.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb155rec1_jpg.rf.85e8122dec180b49894022ba0356447a_88.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_92f_cc_33_png.rf.e4a9a8618875bfd2b4f5a47aa8fa6155_89.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb91rec1_jpg.rf.d0ba224ed1bb0d79e6b42f946528bdcb_90.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb97rec1_jpg.rf.9c9674c6b95c2ab57d8a742cea1e71ee_91.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Top_jpg.rf.410bb5dd4e30feb0f067b332f412cbfd_92.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Spartan6_Bottom_jpg.rf.8c2a6eae99f4a62feedfc38f91e158d0_93.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb101rec1_jpg.rf.a94995603c0f4f1b55c5e4e76681cd39_94.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_3f_cc_3_png.rf.dbd2bdc7776a9751cdede1a95789f52c_95.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb113rec1_jpg.rf.3c1fb0dbd8fe771e824ece3ef1c2c065_96.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_40f_cc_21_png.rf.f382e697295e958654481d3712a4e78d_97.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb104rec1_jpg.rf.98ba602d09f1cfea68695f59d48307f2_98.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb72rec1_jpg.rf.e7e69db8648706ce917427d47b9e79ef_99.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb83rec1_jpg.rf.9fa291ed6a46d1277715bf21a40ffe59_100.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb118rec1_jpg.rf.05360b44f2a55c35306cffb03f1ffd10_101.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_33f_cc_11_png.rf.955b44197e6f62ab6eb9870918d1d8d3_102.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb24rec1_jpg.rf.36b221870915f60419ef0588b24b46d9_103.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ATTIOT_Top_JPG_jpg.rf.4e16040aa9b542c5e16f5b05f249b2da_104.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_XLVDSproSupply_Bottom1_jpg.rf.a80ba3126eabdbb0c2b899343fee4fa1_105.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ATTIOT_Bottom_jpg.rf.45da43d8598da0644f19060248cc3be7_106.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb16rec1_jpg.rf.300ea3efd0765a45b583e12408174701_107.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb100rec1_jpg.rf.e2845ce46076689d037dfca13786660e_108.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ML450_Bottom2_jpg.rf.736be50545885345eaa5fd616adfdd86_109.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_Virtex6_jpg.rf.f3e95e3e641c2392b06f93d21c845906_110.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb21rec1_jpg.rf.ad90dfbe33685d41eca2e03119502650_111.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb130rec1_jpg.rf.9655b128d5f12f43f2fe02f43c018613_112.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_RPI3B_Top_jpg.rf.d2e102ae2de7fa306e9bef0a38532f31_113.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb115rec1_jpg.rf.7959aba926edddd6b8920021ddd07814_114.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb131rec1_jpg.rf.25ca6392ccd2a0106b164ac1e6549faf_115.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_XLVDSproSupply_Bottom1_jpg.rf.5a27dc9fc451c1ff6af742cedaa1002d_116.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb95rec1_jpg.rf.2a4126ab055b6a478eccbb9cbc2b2b35_117.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb_6b_cc_8_png.rf.9ce771bf41774b0f9c81d0f49e0251cc_118.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb37rec1_jpg.rf.2de6a9d699ec464552cc3a00d9761144_119.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb43rec1_jpg.rf.9fd3905b1488b06fe3aac1f02ea71586_120.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb134rec1_jpg.rf.f031c8e044718017914feedc5bc0fe58_121.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb150rec1_jpg.rf.df67b73d4f8ed30187865895ba182616_122.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ATTIOT_Bottom_jpg.rf.b3e11dea590ae3a16436315a79344c94_123.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb51rec1_jpg.rf.ebaefe17fb7b7912c284705522f05d83_124.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_ArduinoMega_Bottom_png_jpg.rf.b38ce27b44f44b1b6681472c483b9d05_125.jpg
train,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/train/pcba/roboflow_pcba_pcb141rec1_jpg.rf.64f3e2261d251d0e8e7c52c6b6600466_126.jpg
